gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2014-07-28,Regular,2014,12,13,IND,Away,Loss,1,73.0,16.0,15.0,200.0,11.0,2.0,20.0,61.0,29.0,0.48,44.0,24.0,0.55,17.0,5.0,0.29,14.0,10.0,0.71,11.0,18.0,29.0,45.31,0.55,0.57,0.52,34.38,56.25,18.26,15.75,2.86,3.28,1.2,50.5,50.5,104.54,110.27,-5.73,0.45,18.64,69.83,1.07,83.8,0.73,11,14,LAS,Home,Win,1,77.0,19.0,16.0,200.0,7.0,1.0,13.0,63.0,31.0,0.49,61.0,30.0,0.49,2.0,1.0,0.5,17.0,14.0,0.82,14.0,21.0,35.0,54.69,0.61,0.58,0.5,43.75,65.62,18.5,9.71,1.39,2.27,1.22,57.62,57.62,106.8,101.25,5.55,0.48,20.99,1.19,0.44,72.1,86.52,LAS
2014-07-29,Regular,2014,12,14,CON,Away,Loss,1,80.0,24.0,12.0,201.0,10.0,4.0,21.0,78.0,32.0,0.41,61.0,28.0,0.46,17.0,4.0,0.24,17.0,12.0,0.71,11.0,21.0,32.0,43.84,0.75,0.49,0.44,26.19,67.74,12.31,11.92,4.77,7.02,1.03,57.38,57.09,95.34,106.07,-10.73,0.41,22.53,83.91,2.0,100.19,0.83,15,9,ATL,Home,Win,1,89.0,25.0,14.0,201.0,9.0,4.0,15.0,70.0,34.0,0.49,57.0,31.0,0.54,13.0,3.0,0.23,23.0,18.0,0.78,10.0,31.0,41.0,56.16,0.74,0.59,0.51,32.26,73.81,14.87,10.74,4.77,6.56,1.27,77.62,77.23,106.21,95.47,10.74,0.46,25.28,1.79,0.64,83.8,100.06,ATL
2014-07-29,Regular,2014,13,13,WAS,Away,Loss,1,76.0,21.0,13.0,224.0,6.0,4.0,16.0,73.0,32.0,0.44,58.0,26.0,0.45,15.0,6.0,0.4,13.0,6.0,0.46,8.0,28.0,36.0,43.9,0.66,0.5,0.48,23.53,58.33,14.17,7.42,4.95,5.48,1.04,55.38,49.45,93.97,98.91,-4.94,0.41,20.73,80.88,1.62,86.66,0.46,10,14,NYL,Home,Win,2,80.0,16.0,13.0,225.0,8.0,2.0,14.0,82.0,33.0,0.4,73.0,30.0,0.41,9.0,3.0,0.33,16.0,11.0,0.69,20.0,26.0,46.0,56.1,0.48,0.47,0.42,41.67,76.47,12.74,10.18,2.54,3.45,0.98,58.0,51.56,101.78,96.69,5.09,0.44,15.39,1.23,0.62,78.6,83.84,NYL
2014-07-29,Regular,2014,12,14,LAS,Away,Loss,0,69.0,18.0,15.0,200.0,6.0,3.0,17.0,72.0,33.0,0.46,65.0,31.0,0.48,7.0,2.0,0.29,2.0,1.0,0.5,6.0,25.0,31.0,46.27,0.55,0.48,0.47,18.75,71.43,17.07,7.5,3.75,5.56,0.96,42.5,42.5,86.27,112.53,-26.26,0.41,17.29,79.98,1.2,95.98,0.4,19,5,PHO,Home,Win,2,90.0,26.0,15.0,199.0,9.0,5.0,9.0,70.0,36.0,0.51,54.0,29.0,0.54,16.0,7.0,0.44,14.0,11.0,0.79,10.0,26.0,36.0,53.73,0.72,0.62,0.56,28.57,81.25,16.45,11.18,6.21,7.69,1.29,82.25,82.66,111.82,85.72,26.1,0.48,24.8,1.73,0.6,80.49,97.07,PHO
2014-07-29,Regular,2014,11,14,CHI,Away,Loss,1,74.0,11.0,14.0,200.0,5.0,5.0,8.0,62.0,26.0,0.42,55.0,24.0,0.44,7.0,2.0,0.29,24.0,20.0,0.83,10.0,20.0,30.0,43.48,0.42,0.55,0.44,27.78,60.61,16.17,6.68,6.68,9.62,1.19,46.5,46.5,98.8,122.83,-24.03,0.39,14.39,74.9,0.79,89.88,0.36,11,15,SAS,Home,Win,2,92.0,27.0,11.0,199.0,8.0,3.0,20.0,75.0,38.0,0.51,52.0,30.0,0.58,23.0,8.0,0.35,8.0,8.0,1.0,13.0,26.0,39.0,56.52,0.71,0.6,0.56,39.39,72.22,12.29,10.53,3.95,5.45,1.23,82.25,82.66,121.05,97.37,23.68,0.52,24.66,2.45,0.73,76.0,91.66,SAS
2014-07-29,Regular,2014,9,18,SEA,Away,Loss,2,74.0,13.0,14.0,200.0,6.0,2.0,24.0,60.0,29.0,0.48,46.0,27.0,0.59,14.0,2.0,0.14,18.0,14.0,0.78,3.0,19.0,22.0,38.6,0.45,0.58,0.5,10.0,70.37,17.09,7.7,2.57,5.26,1.23,34.5,34.5,95.02,102.72,-7.7,0.41,16.44,77.88,0.93,93.46,0.43,9,17,TUL,Home,Win,1,80.0,13.0,14.0,201.0,6.0,3.0,20.0,57.0,26.0,0.46,38.0,21.0,0.55,19.0,5.0,0.26,28.0,23.0,0.82,8.0,27.0,35.0,61.4,0.5,0.63,0.5,29.63,90.0,16.8,8.04,4.02,6.52,1.4,53.0,52.74,107.21,99.17,8.04,0.41,18.14,0.93,0.43,74.62,89.1,TUL
2014-07-31,Regular,2014,11,14,NYL,Away,Loss,1,74.0,17.0,12.0,198.0,7.0,10.0,19.0,69.0,29.0,0.42,58.0,26.0,0.45,11.0,3.0,0.27,21.0,13.0,0.62,11.0,24.0,35.0,47.95,0.59,0.5,0.44,26.83,75.0,13.3,8.98,12.83,16.67,1.07,55.88,56.44,94.97,111.65,-16.68,0.41,19.15,77.92,1.42,94.45,0.58,11,15,CHI,Home,Win,1,87.0,21.0,8.0,200.0,7.0,5.0,13.0,66.0,31.0,0.47,60.0,27.0,0.45,6.0,4.0,0.67,25.0,21.0,0.84,8.0,30.0,38.0,52.05,0.68,0.61,0.5,25.0,73.17,9.41,9.2,6.57,8.62,1.32,77.12,77.12,114.29,97.21,17.08,0.47,25.0,2.62,0.88,76.12,91.34,CHI
2014-07-31,Regular,2014,20,5,PHO,Away,Loss,1,67.0,19.0,13.0,200.0,9.0,10.0,17.0,68.0,25.0,0.37,51.0,22.0,0.43,17.0,3.0,0.18,20.0,14.0,0.7,2.0,31.0,33.0,40.74,0.76,0.46,0.39,5.13,73.81,14.48,10.39,11.54,15.15,0.99,50.25,50.25,77.33,86.57,-9.24,0.32,20.83,86.64,1.46,103.97,0.69,20,6,MIN,Home,Win,3,75.0,19.0,13.0,201.0,8.0,5.0,22.0,77.0,29.0,0.38,66.0,25.0,0.38,11.0,4.0,0.36,20.0,13.0,0.65,11.0,37.0,48.0,59.26,0.66,0.46,0.4,26.19,94.87,13.16,9.28,5.8,9.8,0.97,56.5,56.22,86.98,77.7,9.28,0.37,18.96,1.46,0.62,86.23,102.96,MIN
2014-07-31,Regular,2014,12,14,IND,Away,Win,2,76.0,15.0,14.0,201.0,13.0,1.0,16.0,58.0,27.0,0.47,41.0,21.0,0.51,17.0,6.0,0.35,17.0,16.0,0.94,5.0,23.0,28.0,57.14,0.56,0.62,0.52,23.81,82.14,17.61,18.34,1.41,2.78,1.31,55.38,55.1,107.19,94.5,12.69,0.4,18.86,70.9,1.07,84.66,0.93,9,19,SEA,Home,Loss,1,67.0,14.0,18.0,199.0,10.0,4.0,14.0,53.0,27.0,0.51,36.0,19.0,0.53,17.0,8.0,0.47,12.0,5.0,0.42,5.0,16.0,21.0,42.86,0.52,0.6,0.58,17.86,76.19,23.6,14.46,5.78,9.76,1.26,42.75,42.96,96.85,109.86,-13.01,0.41,17.56,0.78,0.56,69.18,83.43,IND
2014-07-31,Regular,2014,16,9,ATL,Away,Win,1,85.0,15.0,23.0,200.0,9.0,4.0,16.0,60.0,33.0,0.55,50.0,28.0,0.56,10.0,5.0,0.5,18.0,14.0,0.78,7.0,26.0,33.0,48.53,0.45,0.66,0.59,28.0,60.47,25.3,10.96,4.87,6.9,1.42,56.75,56.75,103.52,91.34,12.18,0.43,16.65,82.11,0.65,98.53,0.39,10,17,TUL,Home,Loss,1,75.0,13.0,17.0,201.0,11.0,1.0,19.0,73.0,27.0,0.37,58.0,23.0,0.4,15.0,4.0,0.27,19.0,17.0,0.89,17.0,18.0,35.0,51.47,0.48,0.49,0.4,39.53,72.0,17.28,14.93,1.36,2.0,1.03,42.12,41.91,101.78,115.35,-13.57,0.37,13.74,0.76,0.65,73.69,87.99,ATL
2014-08-01,Regular,2014,12,15,CON,Away,Win,2,89.0,21.0,13.0,200.0,5.0,5.0,16.0,65.0,35.0,0.54,53.0,30.0,0.57,12.0,5.0,0.42,20.0,14.0,0.7,9.0,27.0,36.0,52.94,0.6,0.64,0.58,31.03,69.23,14.98,6.58,6.58,9.09,1.37,72.0,72.0,117.04,103.89,13.15,0.51,23.28,76.04,1.62,91.25,0.38,12,15,SAS,Home,Loss,2,79.0,20.0,11.0,201.0,8.0,2.0,17.0,78.0,32.0,0.41,55.0,25.0,0.45,23.0,7.0,0.3,9.0,8.0,0.89,12.0,20.0,32.0,47.06,0.62,0.49,0.46,30.77,68.97,11.83,10.79,2.7,3.77,1.01,54.62,54.35,106.56,120.04,-13.48,0.42,19.04,1.82,0.73,74.14,88.53,CON
2014-08-02,Regular,2014,13,14,IND,Away,Loss,1,69.0,12.0,9.0,200.0,3.0,3.0,23.0,66.0,23.0,0.35,45.0,19.0,0.42,21.0,4.0,0.19,23.0,19.0,0.83,14.0,30.0,44.0,55.7,0.52,0.49,0.38,32.56,83.33,10.57,4.33,4.33,6.52,1.05,44.88,44.88,99.68,114.13,-14.45,0.38,15.61,69.22,1.33,83.06,0.33,20,6,PHO,Home,Win,1,79.0,21.0,5.0,201.0,5.0,4.0,19.0,61.0,27.0,0.44,46.0,22.0,0.48,15.0,5.0,0.33,27.0,20.0,0.74,6.0,29.0,35.0,44.3,0.78,0.59,0.48,16.67,67.44,6.42,7.09,5.67,8.89,1.3,66.38,66.05,111.96,97.79,14.17,0.45,27.96,4.2,1.0,70.56,84.25,PHO
2014-08-02,Regular,2014,21,6,MIN,Away,Win,1,84.0,22.0,11.0,198.0,6.0,3.0,14.0,69.0,33.0,0.48,58.0,27.0,0.47,11.0,6.0,0.55,12.0,12.0,1.0,8.0,29.0,37.0,55.22,0.67,0.59,0.52,24.24,85.29,12.9,7.95,3.98,6.52,1.22,70.5,71.21,111.32,99.39,11.93,0.46,22.75,75.46,2.0,91.47,0.55,10,18,TUL,Home,Loss,1,75.0,10.0,12.0,200.0,7.0,5.0,17.0,61.0,27.0,0.44,46.0,21.0,0.46,15.0,6.0,0.4,22.0,15.0,0.68,5.0,25.0,30.0,44.78,0.37,0.57,0.49,14.71,75.76,14.51,9.24,6.6,8.62,1.23,46.25,46.25,99.02,110.91,-11.89,0.4,13.64,0.83,0.58,75.74,90.89,MIN
2014-08-03,Regular,2014,11,15,NYL,Away,Win,2,83.0,20.0,17.0,200.0,12.0,2.0,16.0,62.0,29.0,0.47,50.0,23.0,0.46,12.0,6.0,0.5,25.0,19.0,0.76,10.0,24.0,34.0,56.67,0.69,0.61,0.52,32.26,82.76,18.89,15.46,2.58,4.17,1.34,64.12,64.12,106.94,97.93,9.01,0.42,22.73,77.61,1.18,93.13,0.71,17,9,ATL,Home,Loss,2,76.0,21.0,15.0,200.0,14.0,1.0,18.0,62.0,29.0,0.47,48.0,24.0,0.5,14.0,5.0,0.36,17.0,13.0,0.76,5.0,21.0,26.0,43.33,0.72,0.58,0.51,17.24,67.74,17.76,18.18,1.3,2.0,1.23,55.88,55.88,98.69,107.78,-9.09,0.4,23.2,1.4,0.93,77.01,92.41,NYL
2014-08-03,Regular,2014,13,14,WAS,Away,Loss,4,65.0,16.0,19.0,200.0,5.0,4.0,20.0,70.0,27.0,0.39,54.0,21.0,0.39,16.0,6.0,0.38,6.0,5.0,0.83,12.0,26.0,38.0,53.52,0.59,0.46,0.43,32.43,76.47,20.73,6.54,5.23,6.35,0.93,37.75,37.75,84.99,99.37,-14.38,0.35,15.63,76.48,0.84,91.78,0.26,12,15,CHI,Home,Win,2,76.0,15.0,8.0,200.0,10.0,6.0,12.0,72.0,30.0,0.42,63.0,26.0,0.41,9.0,4.0,0.44,14.0,12.0,0.86,8.0,25.0,33.0,46.48,0.5,0.51,0.44,23.53,67.57,9.29,13.39,8.03,11.11,1.06,60.5,60.5,101.73,87.0,14.73,0.42,16.88,1.88,1.25,74.71,89.65,CHI
2014-08-03,Regular,2014,13,15,CON,Away,Loss,1,69.0,16.0,15.0,201.0,11.0,2.0,16.0,70.0,27.0,0.39,59.0,23.0,0.39,11.0,4.0,0.36,14.0,11.0,0.79,13.0,27.0,40.0,55.56,0.59,0.47,0.41,32.5,84.38,16.45,14.54,2.64,3.85,0.99,50.5,50.25,91.21,92.53,-1.32,0.38,16.87,75.65,1.07,90.33,0.73,12,15,LAS,Home,Win,4,70.0,18.0,18.0,200.0,7.0,3.0,18.0,59.0,28.0,0.47,52.0,25.0,0.48,7.0,3.0,0.43,13.0,11.0,0.85,5.0,27.0,32.0,44.44,0.64,0.57,0.5,15.62,67.5,21.76,9.09,3.9,5.08,1.19,47.12,47.12,90.89,89.59,1.3,0.39,20.16,1.0,0.39,77.02,92.42,LAS
2014-08-03,Regular,2014,12,16,SAS,Away,Loss,1,65.0,14.0,11.0,199.0,5.0,2.0,20.0,60.0,24.0,0.4,41.0,19.0,0.46,19.0,5.0,0.26,17.0,12.0,0.71,9.0,24.0,33.0,50.0,0.58,0.51,0.44,25.0,80.0,14.02,7.33,2.93,4.44,1.08,40.62,40.82,95.35,104.15,-8.8,0.39,18.06,68.17,1.27,82.22,0.45,9,20,SEA,Home,Win,2,71.0,14.0,11.0,199.0,4.0,0.0,18.0,60.0,25.0,0.42,45.0,21.0,0.47,15.0,4.0,0.27,22.0,17.0,0.77,6.0,27.0,33.0,50.0,0.56,0.55,0.45,20.0,75.0,13.63,5.48,0.0,0.0,1.18,42.0,42.21,97.27,89.05,8.22,0.38,18.59,1.27,0.36,72.99,88.03,SEA
2014-08-05,Regular,2014,13,15,CHI,Away,Win,1,82.0,12.0,14.0,201.0,4.0,4.0,18.0,56.0,26.0,0.46,47.0,24.0,0.51,9.0,2.0,0.22,30.0,28.0,0.93,6.0,30.0,36.0,51.43,0.46,0.65,0.48,22.22,69.77,16.83,5.34,5.34,6.67,1.46,54.25,53.98,109.52,88.15,21.37,0.41,17.44,74.87,0.86,89.4,0.29,13,16,CON,Home,Loss,1,66.0,10.0,8.0,200.0,8.0,1.0,22.0,76.0,25.0,0.33,60.0,23.0,0.38,16.0,2.0,0.12,17.0,14.0,0.82,13.0,21.0,34.0,48.57,0.4,0.41,0.34,30.23,77.78,8.75,11.44,1.43,2.13,0.87,31.38,31.38,94.37,117.24,-22.87,0.35,11.56,1.25,1.0,69.94,83.93,CHI
2014-08-05,Regular,2014,22,6,MIN,Away,Win,2,66.0,18.0,10.0,200.0,3.0,4.0,15.0,68.0,27.0,0.4,57.0,26.0,0.46,11.0,1.0,0.09,13.0,11.0,0.85,13.0,28.0,41.0,57.75,0.67,0.47,0.4,38.24,75.68,11.94,4.52,6.02,7.84,0.97,51.62,51.62,99.35,96.34,3.01,0.42,19.94,66.43,1.8,79.72,0.3,13,15,IND,Home,Loss,2,64.0,13.0,9.0,200.0,6.0,4.0,14.0,65.0,24.0,0.37,51.0,17.0,0.33,14.0,7.0,0.5,13.0,9.0,0.69,9.0,21.0,30.0,42.25,0.54,0.47,0.42,24.32,61.76,11.29,9.09,6.06,7.02,0.98,42.12,42.12,96.91,99.94,-3.03,0.37,15.99,1.44,0.67,66.04,79.25,MIN
2014-08-05,Regular,2014,10,19,TUL,Away,Win,2,96.0,17.0,10.0,201.0,10.0,1.0,21.0,74.0,37.0,0.5,55.0,34.0,0.62,19.0,3.0,0.16,26.0,19.0,0.73,16.0,21.0,37.0,68.52,0.46,0.6,0.52,53.33,87.5,10.48,13.64,1.36,1.96,1.3,70.0,69.65,130.99,122.8,8.19,0.54,18.98,73.29,1.7,87.51,1.0,13,15,LAS,Home,Loss,1,90.0,23.0,14.0,200.0,2.0,4.0,24.0,60.0,31.0,0.52,51.0,29.0,0.57,9.0,2.0,0.22,27.0,26.0,0.96,3.0,14.0,17.0,31.48,0.74,0.68,0.53,12.5,46.67,16.3,2.52,5.04,7.27,1.5,51.38,51.38,113.46,121.03,-7.57,0.44,27.02,1.64,0.14,79.32,95.18,TUL
2014-08-05,Regular,2014,17,10,ATL,Away,Loss,1,67.0,14.0,11.0,200.0,12.0,3.0,21.0,79.0,27.0,0.34,61.0,24.0,0.39,18.0,3.0,0.17,15.0,10.0,0.67,16.0,25.0,41.0,53.95,0.52,0.41,0.36,37.21,75.76,11.39,15.94,3.98,5.88,0.85,44.38,44.38,88.98,99.6,-10.62,0.36,14.37,75.3,1.27,90.36,1.09,21,6,PHO,Home,Win,2,75.0,20.0,16.0,199.0,7.0,10.0,9.0,64.0,30.0,0.47,51.0,27.0,0.53,13.0,3.0,0.23,15.0,12.0,0.8,8.0,27.0,35.0,46.05,0.67,0.56,0.49,24.24,62.79,18.48,9.01,12.87,16.39,1.17,66.12,66.45,96.55,86.25,10.3,0.42,21.41,1.25,0.44,77.68,93.68,PHO
2014-08-05,Regular,2014,12,15,NYL,Away,Loss,1,46.0,8.0,16.0,201.0,10.0,1.0,15.0,59.0,17.0,0.29,52.0,17.0,0.33,7.0,0.0,0.0,20.0,12.0,0.6,12.0,18.0,30.0,43.48,0.47,0.36,0.29,27.27,72.0,19.09,14.14,1.41,2.33,0.78,15.25,15.17,65.03,111.68,-46.65,0.27,10.78,70.74,0.5,84.47,0.62,13,15,WAS,Home,Win,1,79.0,19.0,14.0,200.0,11.0,4.0,18.0,58.0,30.0,0.52,43.0,25.0,0.58,15.0,5.0,0.33,19.0,14.0,0.74,7.0,32.0,39.0,56.52,0.63,0.64,0.56,28.0,72.73,17.42,14.82,5.39,7.69,1.36,70.38,70.38,106.44,61.98,44.46,0.46,22.99,1.36,0.79,74.22,89.06,WAS
2014-08-07,Regular,2014,14,15,CHI,Away,Loss,1,64.0,14.0,11.0,200.0,5.0,5.0,24.0,69.0,28.0,0.41,54.0,23.0,0.43,15.0,5.0,0.33,6.0,3.0,0.5,4.0,31.0,35.0,50.0,0.5,0.46,0.44,12.9,79.49,13.31,6.52,6.52,7.81,0.93,38.25,38.25,83.4,96.43,-13.03,0.37,15.32,76.74,1.27,92.09,0.45,23,6,MIN,Home,Win,1,74.0,18.0,6.0,201.0,8.0,6.0,9.0,71.0,28.0,0.39,64.0,28.0,0.44,7.0,0.0,0.0,28.0,18.0,0.64,8.0,27.0,35.0,50.0,0.64,0.48,0.39,20.51,87.1,6.72,10.3,7.72,11.11,1.04,60.0,59.7,95.26,82.39,12.87,0.41,21.77,3.0,1.33,77.68,92.75,MIN
2014-08-07,Regular,2014,22,6,PHO,Away,Win,1,78.0,20.0,10.0,224.0,5.0,6.0,16.0,73.0,30.0,0.41,57.0,29.0,0.51,16.0,1.0,0.06,19.0,17.0,0.89,6.0,38.0,44.0,50.57,0.67,0.51,0.42,16.22,76.0,10.95,6.01,7.22,10.17,1.07,63.62,56.8,93.82,87.8,6.02,0.39,21.13,83.14,2.0,89.08,0.5,12,17,SAS,Home,Loss,3,73.0,19.0,9.0,225.0,6.0,1.0,16.0,84.0,30.0,0.36,59.0,21.0,0.36,25.0,9.0,0.36,7.0,4.0,0.57,12.0,31.0,43.0,49.43,0.63,0.43,0.41,24.0,83.78,9.37,7.53,1.26,1.75,0.87,51.62,45.88,91.62,97.89,-6.27,0.37,17.44,2.11,0.67,79.68,84.99,PHO
2014-08-07,Regular,2014,17,11,ATL,Away,Loss,1,68.0,14.0,12.0,200.0,9.0,2.0,21.0,66.0,23.0,0.35,49.0,16.0,0.33,17.0,7.0,0.41,19.0,15.0,0.79,9.0,21.0,30.0,50.0,0.61,0.48,0.4,26.47,80.77,13.9,12.26,2.72,4.76,1.03,38.62,38.62,92.62,119.86,-27.24,0.33,16.74,73.42,1.17,88.1,0.75,10,20,SEA,Home,Win,3,88.0,18.0,11.0,200.0,5.0,2.0,19.0,64.0,33.0,0.52,42.0,26.0,0.62,22.0,7.0,0.32,18.0,15.0,0.83,5.0,25.0,30.0,50.0,0.55,0.65,0.57,19.23,73.53,13.27,6.52,2.61,4.08,1.38,61.5,61.5,114.78,88.69,26.09,0.47,21.16,1.64,0.45,76.67,92.0,SEA
2014-08-08,Regular,2014,14,15,WAS,Away,Win,2,74.0,16.0,10.0,200.0,6.0,8.0,16.0,59.0,28.0,0.47,48.0,25.0,0.52,11.0,3.0,0.27,19.0,15.0,0.79,8.0,30.0,38.0,54.29,0.57,0.59,0.5,29.63,69.77,12.93,8.99,11.98,15.69,1.25,65.12,65.12,110.83,91.36,19.47,0.46,20.88,66.77,1.6,80.12,0.6,13,16,IND,Home,Loss,2,61.0,11.0,10.0,202.0,3.0,4.0,20.0,67.0,24.0,0.36,51.0,20.0,0.39,16.0,4.0,0.25,13.0,9.0,0.69,13.0,19.0,32.0,45.71,0.46,0.44,0.39,30.23,70.37,12.09,4.72,6.3,8.33,0.91,31.12,30.81,96.05,116.52,-20.47,0.38,13.37,1.1,0.3,63.51,75.46,WAS
2014-08-08,Regular,2014,17,12,ATL,Away,Loss,0,77.0,22.0,19.0,225.0,9.0,4.0,19.0,79.0,31.0,0.39,56.0,25.0,0.45,23.0,6.0,0.26,10.0,9.0,0.9,12.0,34.0,46.0,52.87,0.71,0.47,0.43,26.67,80.95,18.55,10.19,4.53,6.67,0.97,58.0,51.56,87.2,90.6,-3.4,0.36,19.03,88.3,1.16,94.19,0.47,13,16,LAS,Home,Win,2,80.0,19.0,17.0,226.0,12.0,3.0,11.0,73.0,32.0,0.44,60.0,29.0,0.48,13.0,3.0,0.23,21.0,13.0,0.62,8.0,33.0,41.0,47.13,0.59,0.52,0.46,19.05,73.33,17.13,13.36,3.34,5.36,1.1,61.62,54.53,89.05,85.71,3.34,0.39,19.05,1.12,0.71,89.84,95.41,LAS
2014-08-08,Regular,2014,13,17,CON,Away,Loss,2,66.0,10.0,9.0,200.0,4.0,2.0,27.0,67.0,22.0,0.33,57.0,17.0,0.3,10.0,5.0,0.5,19.0,17.0,0.89,9.0,21.0,30.0,42.25,0.45,0.46,0.37,23.68,63.64,10.67,5.54,2.77,3.85,0.99,26.88,26.88,91.41,98.34,-6.93,0.33,12.88,72.2,1.11,86.64,0.44,12,16,NYL,Home,Win,2,71.0,11.0,12.0,199.0,4.0,4.0,15.0,60.0,20.0,0.33,52.0,20.0,0.38,8.0,0.0,0.0,37.0,31.0,0.84,12.0,29.0,41.0,57.75,0.55,0.52,0.33,36.36,76.32,13.59,5.39,5.39,7.02,1.18,45.38,45.61,95.6,88.86,6.74,0.33,16.49,0.92,0.33,74.27,89.57,NYL
2014-08-08,Regular,2014,12,18,SAS,Away,Loss,0,62.0,11.0,14.0,201.0,5.0,4.0,17.0,64.0,24.0,0.38,47.0,22.0,0.47,17.0,2.0,0.12,16.0,12.0,0.75,12.0,22.0,34.0,50.75,0.46,0.46,0.39,32.43,73.33,16.46,7.09,5.67,8.33,0.97,34.0,33.83,87.92,112.02,-24.1,0.36,13.42,70.52,0.79,84.2,0.36,11,19,TUL,Home,Win,2,79.0,18.0,9.0,199.0,7.0,0.0,16.0,64.0,29.0,0.45,48.0,22.0,0.46,16.0,7.0,0.44,19.0,14.0,0.74,8.0,25.0,33.0,49.25,0.62,0.58,0.51,26.67,67.57,11.06,9.79,0.0,0.0,1.23,58.62,58.91,110.46,86.69,23.77,0.45,21.78,2.0,0.78,71.52,86.26,TUL
2014-08-09,Regular,2014,24,6,MIN,Away,Loss,1,80.0,12.0,10.0,200.0,4.0,3.0,17.0,66.0,32.0,0.48,55.0,26.0,0.47,11.0,6.0,0.55,13.0,10.0,0.77,7.0,27.0,34.0,50.0,0.38,0.58,0.53,20.59,79.41,12.24,5.43,4.07,5.26,1.21,53.38,53.38,108.53,111.25,-2.72,0.46,14.58,73.71,1.2,88.45,0.4,23,6,PHO,Home,Win,1,82.0,15.0,8.0,200.0,5.0,3.0,15.0,70.0,31.0,0.44,57.0,27.0,0.47,13.0,4.0,0.31,18.0,16.0,0.89,7.0,27.0,34.0,50.0,0.48,0.55,0.47,20.59,79.41,9.31,6.53,3.92,5.45,1.17,57.5,57.5,107.04,104.43,2.61,0.44,17.63,1.88,0.62,76.61,91.93,PHO
2014-08-10,Regular,2014,17,13,ATL,Away,Loss,1,69.0,15.0,15.0,200.0,4.0,8.0,22.0,69.0,25.0,0.36,50.0,17.0,0.34,19.0,8.0,0.42,15.0,11.0,0.73,10.0,27.0,37.0,53.62,0.6,0.48,0.42,27.78,81.82,16.56,5.2,10.4,16.33,1.0,42.88,42.88,89.7,104.0,-14.3,0.34,16.23,76.92,1.0,92.3,0.27,14,16,CHI,Home,Win,2,80.0,20.0,11.0,200.0,7.0,8.0,13.0,63.0,27.0,0.43,49.0,19.0,0.39,14.0,8.0,0.57,22.0,18.0,0.82,6.0,26.0,32.0,46.38,0.74,0.59,0.49,18.18,72.22,13.15,9.26,10.58,16.0,1.27,67.5,67.5,105.85,91.29,14.56,0.4,23.72,1.82,0.64,75.58,90.7,CHI
2014-08-10,Regular,2014,15,15,WAS,Away,Loss,1,81.0,14.0,18.0,251.0,12.0,4.0,29.0,74.0,27.0,0.36,57.0,19.0,0.33,17.0,8.0,0.47,25.0,19.0,0.76,9.0,30.0,39.0,46.99,0.52,0.51,0.42,23.08,68.18,17.48,13.28,4.43,6.35,1.09,45.12,35.95,89.61,98.46,-8.85,0.33,14.74,90.39,0.78,86.43,0.67,13,18,CON,Home,Win,1,89.0,11.0,20.0,251.0,12.0,3.0,21.0,81.0,33.0,0.41,63.0,26.0,0.41,18.0,7.0,0.39,26.0,16.0,0.62,14.0,30.0,44.0,53.01,0.33,0.51,0.45,31.82,76.92,17.79,12.62,3.16,5.26,1.1,50.5,40.24,93.63,85.21,8.42,0.38,10.94,0.55,0.6,95.06,90.89,CON
2014-08-10,Regular,2014,13,17,IND,Away,Win,1,90.0,23.0,11.0,201.0,8.0,2.0,20.0,61.0,35.0,0.57,48.0,28.0,0.58,13.0,7.0,0.54,18.0,13.0,0.72,7.0,18.0,25.0,58.14,0.66,0.69,0.63,31.82,85.71,13.76,11.37,2.84,4.17,1.48,70.0,69.65,127.93,108.03,19.9,0.54,26.41,70.35,2.09,84.0,0.73,13,16,NYL,Home,Loss,1,76.0,15.0,14.0,200.0,9.0,2.0,19.0,53.0,29.0,0.55,48.0,27.0,0.56,5.0,2.0,0.4,21.0,16.0,0.76,3.0,15.0,18.0,41.86,0.52,0.66,0.57,14.29,68.18,18.36,12.65,2.81,4.17,1.43,45.12,45.12,106.86,126.55,-19.69,0.45,20.62,1.07,0.64,71.12,85.34,IND
